bathrooms,detailedType.subTypology,detailedType.typology,district,exterior,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,highlight.groupDescription,municipality,newDevelopment,newDevelopmentFinished,numPhotos,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,propertyType,rooms,showAddress,size,status,topPlus,floor_cat,has_neighborhood,has_Discount,terraza,atico,garaje,ascensor,espaciosa,luminoso,reformado,obra_nueva,céntrico,interior,antiguo,a_reformar,sin_ascensor,okupa,oscuro,pequeño,mal_ubicado,cercano_metro,cercano_supermercado,cercano_colegio,cercano_hospital,cercano_farmacia,cercano_mall,cercano_correos,cercano_policia,cercano_cultural,gimnasio,piscina,padel,zonas_comunes,parque,score_final,distancia_al_centro,size_per_room,amenities_score,zona_cluster
3,1,2,110,1,0.0,0,0,1,1,0,0,3,30,1,0,2,1,1,0.0,3,3,1,143.0,1,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,11,16.365810657002168,47.66666666666666,16,38
2,1,2,223,1,2.0,0,0,1,1,0,1,3,2,0,0,3,0,0,28000.0,3,3,1,130.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,19,2.8538237974573093,43.333333333333336,23,39
1,7,2,126,0,2.0,1,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,5,1,0,43.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3168482670491352,43.0,11,18
4,6,0,40,0,0.0,0,0,0,0,0,0,3,18,0,0,3,1,1,0.0,0,5,0,305.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,33.156652797347874,61.0,8,26
2,7,2,204,0,4.0,0,0,0,0,0,0,3,27,0,0,1,0,0,28000.0,5,1,0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,18.856277386879626,80.0,-3,20
1,1,2,197,1,0.0,0,0,1,0,0,0,3,13,1,0,4,1,1,0.0,3,1,1,46.0,1,0,2,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,25.916715093976165,46.0,14,28
1,1,2,195,1,4.0,0,0,0,1,0,0,3,2,0,0,3,0,0,28000.0,3,3,0,74.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,6.636705887043273,24.666666666666668,15,34
4,1,0,8,0,0.0,0,0,0,0,0,0,1,9,0,0,6,1,1,0.0,0,5,0,366.0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,22,10.650240048367412,73.2,23,0
2,1,2,204,1,3.0,0,0,1,1,0,1,3,11,1,0,3,1,1,0.0,3,3,1,134.0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,16,16.587948049416493,44.66666666666666,22,38
2,1,2,224,1,4.0,0,0,1,0,0,1,0,8,0,0,3,1,1,0.0,3,3,0,118.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,21.36328509417257,39.333333333333336,10,5
1,1,2,220,1,1.0,0,0,1,1,0,0,3,2,1,0,3,0,0,28000.0,3,2,1,68.0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,4.990930102638076,34.0,13,34
3,1,2,133,1,6.0,0,0,1,0,0,1,0,2,0,0,0,0,0,28000.0,3,4,0,178.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,2.78073186337664,44.5,20,17
2,3,2,15,1,0.0,0,0,0,0,0,0,3,2,0,0,2,0,0,28000.0,2,2,0,70.0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4.382055916028049,35.0,5,32
1,1,2,101,1,3.0,0,1,1,1,0,1,0,2,0,0,4,1,1,0.0,3,3,0,80.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,18,6.682650913435712,26.666666666666668,24,32
1,1,2,220,1,2.0,0,0,1,0,0,0,3,2,0,0,4,0,0,28000.0,3,1,0,60.0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4.333841355627913,60.0,10,34
2,1,2,215,1,4.0,0,0,1,0,0,0,0,8,0,0,4,1,1,0.0,3,3,0,100.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,23,20.774989047811463,33.333333333333336,26,5
4,1,0,123,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,28000.0,0,4,0,245.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,37.992414447187166,61.25,20,47
2,1,2,204,1,1.0,0,0,1,0,0,0,0,17,0,0,4,1,1,0.0,3,3,0,101.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,13,24.92639630121812,33.666666666666664,16,43
4,5,2,190,1,2.0,1,0,1,1,0,0,1,2,0,0,0,1,1,0.0,4,5,0,312.0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,17,11.4352339305492,62.4,22,0
1,1,2,126,1,0.0,1,0,1,1,0,0,0,17,0,0,4,0,0,28000.0,3,3,0,89.0,0,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,25.366792358535776,29.666666666666668,17,43
4,4,0,171,0,0.0,0,1,0,1,1,1,2,30,0,0,0,1,1,0.0,0,5,0,568.0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,16.638914401606982,113.6,15,38
3,8,0,204,0,0.0,0,0,0,1,0,0,3,29,0,0,3,1,1,0.0,0,4,0,249.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,15.91392939206815,62.25,12,31
1,1,2,209,1,0.0,0,0,0,0,0,0,3,8,0,0,2,0,0,28000.0,3,3,0,68.0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21.653755926816643,22.666666666666668,3,5
2,1,2,22,1,3.0,0,0,0,1,0,0,0,2,0,0,2,1,1,0.0,3,3,0,147.0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,5.660692065632976,49.0,13,23
1,1,2,220,1,8.0,0,0,1,0,0,0,3,2,0,0,4,1,1,0.0,3,1,0,80.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,16,8.788852227198845,80.0,19,34
4,5,2,133,1,7.0,0,0,1,1,0,0,1,2,0,0,5,0,0,28000.0,4,5,0,397.0,2,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20,2.6533672280088987,79.4,23,17
2,1,2,114,1,3.0,0,0,1,1,0,1,1,2,0,0,3,0,0,28000.0,3,2,0,87.0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2.5948401948651694,43.5,13,39
1,1,2,227,1,3.0,0,0,1,0,0,0,3,0,0,0,2,0,0,28000.0,3,3,0,90.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,37.31537127793839,30.0,8,47
1,1,2,179,1,1.0,0,0,0,0,0,0,3,2,0,0,3,0,0,28000.0,3,3,0,78.0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,20,6.842003397212987,26.0,21,23
1,1,2,109,1,0.0,0,0,0,0,0,0,0,2,0,0,3,0,0,28000.0,3,1,0,38.0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,2.721702174204536,38.0,17,18
4,6,0,176,0,0.0,0,1,0,1,0,1,3,31,0,0,6,1,1,0.0,0,5,0,392.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,23,25.72872626462166,78.4,27,27
1,1,2,11,1,4.0,0,0,0,0,0,0,3,13,0,0,1,0,0,28000.0,3,3,0,65.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,10,26.24620584989924,21.666666666666668,11,28
1,1,2,15,1,1.0,0,0,0,0,0,0,3,2,0,0,3,0,0,28000.0,3,3,0,90.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5.679178247340394,30.0,8,32
1,1,2,215,1,4.0,0,0,0,0,0,0,3,8,0,0,2,0,0,28000.0,3,3,0,92.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.54792855081334,30.666666666666668,1,5
3,6,0,233,0,0.0,1,0,0,1,0,1,3,2,0,0,0,1,1,0.0,0,5,0,230.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,10,15.26419511061215,46.0,14,10
1,1,2,66,1,0.0,0,0,0,1,0,0,3,7,0,0,2,0,0,28000.0,3,3,0,75.0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,24.766790307663097,25.0,16,28
4,4,0,86,0,0.0,0,1,0,1,1,1,1,24,0,0,0,1,1,0.0,0,5,0,451.0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,22,25.417906480736125,90.2,27,7
4,4,0,76,0,0.0,0,0,0,0,0,0,3,7,0,0,0,1,1,0.0,0,4,0,158.0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13,36.35541625252377,39.5,14,41
3,1,2,133,1,4.0,0,0,1,1,0,0,1,2,0,0,4,1,1,0.0,3,4,0,185.0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2.194137557458556,46.25,13,17
4,8,0,51,0,0.0,0,0,0,1,0,0,3,9,1,0,2,0,0,28000.0,0,5,0,257.0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,14,11.021862652723698,51.4,16,0
4,3,2,132,1,0.0,0,0,0,1,0,0,1,2,1,0,2,1,1,0.0,2,3,0,322.0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,10,3.805139232527839,107.33333333333331,14,39
4,8,0,27,0,0.0,0,0,0,1,0,0,3,22,0,0,6,1,1,0.0,0,4,0,330.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,12,19.82386818591751,82.5,14,49
2,5,2,223,1,6.0,0,0,1,1,0,1,3,2,0,0,0,0,0,28000.0,4,1,0,159.0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.9525582397266685,159.0,17,39
1,1,2,130,1,0.0,0,0,0,0,0,0,0,11,0,0,0,0,0,28000.0,3,2,0,79.0,0,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,21,16.599004042894816,39.5,22,38
3,3,2,137,1,0.0,0,0,0,1,0,1,3,2,0,0,4,0,0,28000.0,2,2,1,68.0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,5.1932332243403945,34.0,21,39
1,1,2,58,0,0.0,0,0,0,0,0,0,0,9,0,0,3,0,0,28000.0,3,1,0,59.0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,12.514688376309,59.0,11,0
2,1,2,126,1,2.0,0,1,0,1,0,1,1,2,0,0,4,0,0,28000.0,3,2,0,71.0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1.039613853362365,35.5,21,17
1,1,2,204,1,6.0,0,0,1,0,0,0,0,12,0,0,3,0,0,28000.0,3,3,0,71.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17.366822011810747,23.666666666666668,7,45
1,7,2,42,1,5.0,0,0,1,0,0,0,3,2,0,0,3,0,0,28000.0,5,1,0,35.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,14,7.371884724098751,35.0,16,34
2,1,2,190,1,2.0,0,0,1,0,0,0,3,2,0,0,3,1,1,0.0,3,3,0,107.0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,25,6.733110760172993,35.666666666666664,28,32
2,5,2,114,1,8.0,1,0,1,1,0,1,0,2,0,0,0,1,1,0.0,4,3,0,160.0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15,3.711590404704189,53.333333333333336,21,39
2,1,2,114,1,5.0,1,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,158.0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2.9839648047996463,52.66666666666666,13,39
4,1,2,114,1,6.0,0,0,1,1,0,0,0,2,0,0,4,0,0,28000.0,3,3,0,220.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.4726168151809484,73.33333333333333,5,39
1,1,2,179,1,12.0,0,0,1,0,0,0,0,2,0,0,4,0,0,28000.0,3,3,0,72.0,2,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,14,6.8965873654908565,24.0,16,23
1,4,0,204,0,0.0,0,0,0,0,0,0,0,7,0,0,0,1,1,0.0,0,3,0,194.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,64.43654528942011,64.66666666666667,13,29
1,1,2,137,1,0.0,1,0,0,1,1,1,0,2,0,0,3,0,0,28000.0,3,2,0,66.0,2,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,7.431786426506249,33.0,21,10
2,1,2,133,1,3.0,0,1,1,1,0,1,2,2,0,0,4,1,1,0.0,3,3,0,161.0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,14,3.541009743452564,53.66666666666666,20,17
1,1,2,156,1,0.0,0,0,0,0,0,0,3,2,0,0,2,0,0,28000.0,3,1,0,34.0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,15,9.610713707940748,34.0,16,10
2,1,2,126,1,3.0,0,0,1,0,0,1,1,2,0,0,4,1,1,0.0,3,3,0,109.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,17,1.2177570969485172,36.333333333333336,21,18
1,1,2,136,1,5.0,1,0,1,1,0,1,0,12,0,0,0,0,0,28000.0,3,3,0,94.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,17.894578881107844,31.33333333333333,10,45
3,1,2,49,1,0.0,0,0,1,0,0,0,3,9,0,0,2,1,1,0.0,3,4,0,140.0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,16,10.194628161276924,35.0,19,0
2,3,2,233,1,3.0,1,0,1,1,0,1,1,2,0,0,4,1,1,0.0,2,2,0,78.0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,13.311546310689035,39.0,16,10
1,1,2,233,1,5.0,0,0,1,1,0,1,3,2,0,0,2,0,0,28000.0,3,1,1,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,13.781194004992006,47.0,1,10
2,1,2,180,0,0.0,0,0,0,0,0,0,3,7,0,0,1,0,0,28000.0,3,2,0,86.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,13,30.367440541435936,43.0,13,43
4,4,0,204,0,0.0,0,0,0,0,0,1,0,7,0,0,0,1,1,0.0,0,5,0,464.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13,22.39711484884195,92.8,15,28
2,1,2,34,1,1.0,0,0,1,0,0,0,0,2,0,0,2,0,0,28000.0,3,2,0,81.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,14,11.179377408958471,40.5,16,34
2,5,2,83,1,3.0,0,0,1,0,0,0,0,7,0,0,3,1,1,0.0,4,2,0,80.0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,22,32.33569108753865,40.0,25,7
1,1,2,132,1,0.0,0,0,0,1,0,1,0,2,0,0,2,0,0,28000.0,3,2,1,133.0,0,0,2,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,4.867682638356839,66.5,14,32
3,4,0,132,0,0.0,0,0,0,0,0,0,0,2,0,0,1,1,1,0.0,0,5,0,235.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5.636802302801619,47.0,10,32
2,1,2,204,1,0.0,0,1,1,1,0,0,3,0,0,0,4,0,0,28000.0,3,3,1,165.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,19,36.9346600324976,55.0,23,47
2,6,0,1,0,0.0,0,0,0,0,0,0,3,7,0,0,1,0,0,28000.0,0,2,0,253.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.364412440057787,126.5,0,12
2,4,0,26,0,0.0,0,0,0,0,0,1,3,15,0,0,3,0,0,28000.0,0,5,0,184.0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,41.54364104982151,36.8,11,9
2,1,2,190,0,2.0,0,0,1,0,0,1,1,2,0,0,3,0,0,28000.0,3,2,0,46.0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1.5574181419825035,23.0,13,18
3,6,0,232,0,0.0,0,0,0,0,0,1,3,31,0,0,0,1,1,0.0,0,3,0,217.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,20.961357654418,72.33333333333333,14,25
1,1,2,28,1,4.0,0,0,1,0,0,0,3,4,0,0,2,0,0,28000.0,3,3,0,81.0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,21,14.00452845932993,27.0,23,33
1,1,2,109,1,3.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,3,2,0,75.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.469813916803992,37.5,8,18
1,1,2,114,1,0.0,0,0,1,0,0,0,0,2,0,0,2,0,0,28000.0,3,1,0,46.0,0,0,2,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4.677447593594456,46.0,15,39
3,1,2,114,1,3.0,0,0,1,0,0,0,3,2,0,0,1,0,0,28000.0,3,3,0,280.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.95364776198821,93.33333333333331,3,18
2,1,2,184,1,0.0,0,0,1,1,0,1,1,3,0,0,3,1,1,0.0,3,2,1,100.0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,13,20.38360848947969,50.0,18,25
1,1,2,204,1,2.0,0,0,0,0,0,0,0,20,0,0,3,0,0,28000.0,3,3,0,97.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,27.009260827719523,32.333333333333336,8,3
2,1,2,78,1,1.0,1,0,0,1,1,0,3,7,0,0,4,1,1,0.0,3,3,0,81.0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,39.1776195390496,27.0,14,9
1,1,2,137,1,5.0,0,0,1,0,0,1,3,2,0,0,2,0,0,28000.0,3,3,0,85.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,6.347449400718023,28.33333333333333,20,39
1,1,2,126,1,3.0,0,0,0,0,0,0,0,2,0,0,4,0,0,28000.0,3,1,0,31.0,2,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1205408730793966,31.0,11,18
1,5,2,133,1,7.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,4,3,0,108.0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.7893983496900314,36.0,17,17
1,1,2,101,1,0.0,0,0,1,1,0,0,0,2,1,0,3,0,0,28000.0,3,1,0,82.0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,7.042613968263892,82.0,15,32
3,6,0,6,0,0.0,0,0,0,1,0,1,0,22,0,0,4,1,1,0.0,0,4,0,216.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,21.7576398952266,54.0,9,49
1,4,0,137,0,0.0,0,0,0,1,1,1,1,2,0,0,4,1,1,0.0,0,4,0,245.0,2,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,7.096230970732004,61.25,20,32
2,1,2,195,1,5.0,0,0,1,0,0,0,1,2,0,0,3,0,0,28000.0,3,3,0,90.0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.079226891969431,30.0,11,34
2,1,2,40,1,1.0,0,1,1,1,0,1,3,18,0,0,6,1,1,0.0,3,3,0,116.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33.23755944119532,38.66666666666666,9,26
3,4,0,44,0,0.0,0,0,0,0,0,0,3,22,0,0,4,1,1,0.0,0,4,0,300.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,21.631669327373853,75.0,6,49
2,1,2,126,1,1.0,0,0,0,1,0,0,0,2,0,0,2,0,0,28000.0,3,3,0,115.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.670015729570984,38.333333333333336,8,18
2,1,2,101,1,2.0,1,0,1,1,0,1,1,2,0,0,6,1,1,0.0,3,3,1,157.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,16,11.0231176657186,52.333333333333336,22,48
2,1,2,137,1,0.0,0,0,0,1,0,0,0,2,0,0,3,0,0,28000.0,3,3,1,130.0,0,0,2,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7.244074056242801,43.333333333333336,11,10
